,video,audio,label,center
3054,speaker323_0010,speaker240_0000,0,104
3055,speaker091_0013,speaker091_0013,1,69
3056,speaker289_0002,speaker173_0007,0,94
3057,speaker082_0000,speaker082_0000,1,8
3058,speaker269_0000,speaker269_0000,1,52
3059,speaker123_0001,speaker123_0001,1,24
3060,speaker170_0003,speaker170_0003,1,52
3061,speaker237_0004,speaker237_0004,1,35
3062,speaker041_0012,speaker041_0012,1,104
3063,speaker307_0001,speaker307_0001,1,17
3064,speaker307_0004,speaker307_0001,0,32
3065,speaker315_0028,speaker315_0019,0,155
3066,speaker043_0009,speaker176_0001,0,10
3067,speaker215_0002,speaker215_0002,1,67
3068,speaker082_0000,speaker082_0000,1,31
3069,speaker231_0000,speaker231_0000,1,31
3070,speaker194_0003,speaker194_0003,1,123
3071,speaker082_0000,speaker279_0001,0,48
3072,speaker194_0002,speaker194_0002,1,44
3073,speaker214_0002,speaker214_0002,1,28
3074,speaker104_0000,speaker104_0000,1,1
3075,speaker231_0001,speaker231_0001,0,98
3076,speaker269_0000,speaker269_0000,1,35
3077,speaker035_0006,speaker035_0002,0,99
3078,speaker209_0000,speaker209_0000,0,8
3079,speaker301_0002,speaker301_0002,1,2
3080,speaker179_0011,speaker179_0011,1,80
3081,speaker221_0001,speaker221_0001,0,59
3082,speaker142_0006,speaker142_0006,1,38
3083,speaker219_0008,speaker219_0008,0,2
3084,speaker331_0002,speaker331_0000,0,47
3085,speaker190_0005,speaker190_0005,1,28
3086,speaker252_0027,speaker252_0027,0,27
3087,speaker133_0001,speaker202_0026,0,42
3088,speaker279_0000,speaker279_0000,1,41
3089,speaker259_0003,speaker259_0003,1,11
3090,speaker176_0000,speaker304_0014,0,10
3091,speaker058_0000,speaker058_0000,1,4
3092,speaker225_0002,speaker250_0001,0,24
3093,speaker130_0000,speaker130_0004,0,33
3094,speaker284_0000,speaker054_0017,0,8
3095,speaker101_0000,speaker101_0000,1,61
3096,speaker248_0013,speaker142_0004,0,93
3097,speaker162_0004,speaker162_0004,1,45
3098,speaker237_0000,speaker237_0000,1,23
3099,speaker099_0006,speaker099_0006,0,57
3100,speaker089_0000,speaker089_0000,0,111
3101,speaker277_0011,speaker277_0011,1,89
3102,speaker122_0002,speaker122_0002,1,27
3103,speaker162_0000,speaker162_0000,0,23
3104,speaker326_0019,speaker326_0009,0,28
3105,speaker085_0000,speaker085_0000,1,53
3106,speaker231_0001,speaker231_0001,0,33
3107,speaker203_0009,speaker203_0009,1,29
3108,speaker072_0000,speaker072_0000,1,141
3109,speaker120_0001,speaker286_0000,0,26
3110,speaker182_0001,speaker182_0001,1,47
3111,speaker178_0001,speaker178_0001,1,39
3112,speaker320_0005,speaker320_0005,1,24
3113,speaker236_0000,speaker037_0041,0,45
3114,speaker096_0002,speaker162_0000,0,154
3115,speaker072_0000,speaker072_0000,1,35
3116,speaker277_0005,speaker277_0005,1,147
3117,speaker275_0016,speaker275_0016,1,66
3118,speaker133_0000,speaker133_0000,1,14
3119,speaker222_0002,speaker226_0005,0,1
3120,speaker058_0016,speaker058_0016,0,79
3121,speaker008_0027,speaker008_0027,1,153
3122,speaker075_0005,speaker075_0005,0,93
3123,speaker120_0001,speaker091_0011,0,43
3124,speaker322_0002,speaker322_0002,0,94
3125,speaker162_0009,speaker162_0009,1,51
3126,speaker044_0004,speaker044_0004,1,52
3127,speaker160_0000,speaker160_0000,1,30
3128,speaker244_0000,speaker244_0000,1,63
3129,speaker186_0008,speaker186_0008,1,12
3130,speaker289_0003,speaker315_0017,0,10
3131,speaker279_0003,speaker279_0003,1,7
3132,speaker183_0000,speaker183_0000,0,93
3133,speaker107_0003,speaker107_0003,0,33
3134,speaker063_0009,speaker063_0010,0,26
3135,speaker181_0001,speaker181_0001,1,7
3136,speaker243_0003,speaker151_0002,0,3
3137,speaker137_0000,speaker137_0000,0,25
3138,speaker277_0004,speaker277_0004,0,46
3139,speaker251_0005,speaker251_0005,1,17
3140,speaker192_0026,speaker192_0026,0,11
3141,speaker030_0001,speaker030_0001,1,225
3142,speaker325_0010,speaker325_0010,1,72
3143,speaker182_0000,speaker182_0000,1,19
3144,speaker315_0026,speaker315_0013,0,62
3145,speaker259_0001,speaker259_0000,0,88
3146,speaker117_0000,speaker117_0001,0,77
3147,speaker070_0002,speaker070_0002,1,3
3148,speaker114_0000,speaker114_0000,0,20
3149,speaker167_0001,speaker167_0001,1,83
3150,speaker130_0004,speaker130_0004,1,54
3151,speaker216_0002,speaker216_0002,1,29
3152,speaker331_0000,speaker331_0000,1,54
3153,speaker129_0001,speaker129_0001,0,22
3154,speaker082_0000,speaker082_0000,1,49
3155,speaker044_0004,speaker044_0004,1,45
3156,speaker271_0006,speaker030_0016,0,23
3157,speaker244_0000,speaker244_0000,0,5
3158,speaker260_0002,speaker260_0000,0,23
3159,speaker038_0003,speaker038_0003,1,22
3160,speaker176_0000,speaker130_0004,0,61
3161,speaker160_0001,speaker160_0001,1,4
3162,speaker320_0001,speaker320_0001,1,74
3163,speaker225_0000,speaker220_0014,0,28
3164,speaker324_0007,speaker324_0007,1,71
3165,speaker170_0000,speaker170_0000,1,19
3166,speaker332_0007,speaker289_0003,0,168
3167,speaker186_0004,speaker186_0004,0,36
3168,speaker044_0000,speaker044_0000,1,28
3169,speaker053_0005,speaker053_0005,0,34
3170,speaker275_0020,speaker173_0012,0,142
3171,speaker133_0000,speaker133_0000,1,23
3172,speaker251_0003,speaker251_0003,1,0
3173,speaker244_0000,speaker244_0000,1,40
3174,speaker171_0006,speaker171_0006,1,48
3175,speaker216_0004,speaker216_0002,0,23
3176,speaker231_0003,speaker231_0003,1,56
3177,speaker128_0001,speaker128_0001,1,6
3178,speaker281_0028,speaker281_0008,0,160
3179,speaker241_0003,speaker241_0003,1,31
3180,speaker162_0009,speaker162_0009,1,13
3181,speaker101_0003,speaker101_0003,0,73
3182,speaker087_0001,speaker140_0002,0,85
3183,speaker181_0001,speaker070_0018,0,22
3184,speaker286_0002,speaker286_0004,0,101
3185,speaker250_0001,speaker250_0000,0,27
3186,speaker231_0003,speaker231_0003,1,49
3187,speaker054_0009,speaker054_0009,0,41
3188,speaker211_0001,speaker211_0001,1,93
3189,speaker132_0000,speaker132_0000,1,10
3190,speaker151_0000,speaker176_0001,0,23
3191,speaker178_0000,speaker178_0000,0,11
3192,speaker157_0002,speaker054_0020,0,0
3193,speaker008_0027,speaker008_0027,1,157
3194,speaker133_0001,speaker133_0001,1,78
3195,speaker231_0000,speaker231_0000,1,30
3196,speaker120_0000,speaker120_0000,1,77
3197,speaker231_0001,speaker231_0001,1,69
3198,speaker237_0001,speaker237_0000,0,12
3199,speaker315_0015,speaker259_0003,0,149
3200,speaker101_0002,speaker101_0002,0,41
3201,speaker079_0000,speaker079_0000,1,5
3202,speaker142_0003,speaker171_0004,0,36
3203,speaker122_0001,speaker122_0001,1,52
3204,speaker084_0000,speaker084_0000,1,8
3205,speaker288_0000,speaker288_0000,1,114
3206,speaker153_0008,speaker327_0005,0,66
3207,speaker160_0000,speaker265_0000,0,57
3208,speaker222_0018,speaker222_0018,1,75
3209,speaker129_0000,speaker129_0000,1,39
3210,speaker015_0024,speaker015_0034,0,190
3211,speaker183_0000,speaker178_0001,0,120
3212,speaker308_0005,speaker308_0005,1,91
3213,speaker120_0001,speaker120_0001,0,44
3214,speaker219_0020,speaker219_0008,0,34
3215,speaker215_0005,speaker215_0005,1,28
3216,speaker323_0004,speaker170_0001,0,71
3217,speaker089_0000,speaker089_0000,0,98
3218,speaker132_0003,speaker132_0003,1,31
3219,speaker334_0000,speaker334_0001,0,0
3220,speaker225_0001,speaker225_0002,0,110
3221,speaker036_0035,speaker036_0035,0,156
3222,speaker084_0000,speaker075_0003,0,45
3223,speaker128_0000,speaker128_0000,1,42
3224,speaker322_0001,speaker107_0003,0,70
3225,speaker276_0013,speaker276_0001,0,150
3226,speaker133_0003,speaker133_0003,1,132
3227,speaker284_0003,speaker284_0003,1,112
3228,speaker250_0000,speaker250_0000,1,16
3229,speaker175_0001,speaker175_0001,1,77
3230,speaker043_0000,speaker043_0000,1,14
3231,speaker284_0004,speaker284_0004,1,38
3232,speaker104_0000,speaker104_0000,0,28
3233,speaker333_0002,speaker222_0000,0,40
3234,speaker286_0002,speaker286_0002,0,16
3235,speaker158_0012,speaker158_0002,0,166
3236,speaker281_0007,speaker281_0033,0,61
3237,speaker324_0001,speaker286_0003,0,28
3238,speaker200_0001,speaker200_0001,1,38
3239,speaker200_0001,speaker200_0001,1,25
3240,speaker334_0004,speaker334_0004,1,52
3241,speaker085_0000,speaker085_0000,1,41
3242,speaker271_0010,speaker251_0009,0,68
3243,speaker172_0001,speaker172_0001,1,27
3244,speaker324_0007,speaker266_0000,0,122
3245,speaker177_0001,speaker177_0000,0,53
3246,speaker301_0001,speaker301_0001,1,26
3247,speaker161_0004,speaker161_0004,1,17
3248,speaker289_0002,speaker122_0001,0,0
3249,speaker241_0005,speaker241_0005,1,30
3250,speaker239_0000,speaker239_0000,1,24
3251,speaker266_0000,speaker266_0000,1,25
3252,speaker158_0009,speaker158_0009,1,35
3253,speaker225_0000,speaker225_0002,0,117
3254,speaker266_0000,speaker266_0000,1,58
3255,speaker085_0000,speaker085_0000,1,8
3256,speaker123_0000,speaker123_0000,1,27
3257,speaker157_0002,speaker157_0002,1,17
3258,speaker307_0002,speaker075_0006,0,24
3259,speaker114_0000,speaker114_0000,1,33
3260,speaker225_0001,speaker225_0001,1,90
3261,speaker043_0013,speaker170_0001,0,11
3262,speaker035_0029,speaker035_0029,1,21
3263,speaker122_0001,speaker122_0001,0,1
3264,speaker115_0000,speaker115_0000,1,4
3265,speaker067_0001,speaker067_0001,1,21
3266,speaker286_0004,speaker015_0021,0,41
3267,speaker070_0027,speaker070_0027,0,6
3268,speaker015_0014,speaker015_0014,1,51
3269,speaker180_0004,speaker180_0004,0,12
3270,speaker241_0003,speaker241_0003,0,15
3271,speaker114_0000,speaker114_0000,1,5
3272,speaker084_0000,speaker334_0003,0,4
3273,speaker142_0004,speaker271_0009,0,65
3274,speaker329_0007,speaker329_0007,1,150
3275,speaker213_0002,speaker213_0002,1,59
3276,speaker271_0000,speaker271_0022,0,37
3277,speaker137_0003,speaker137_0002,0,19
3278,speaker058_0024,speaker058_0020,0,6
3279,speaker179_0010,speaker179_0010,0,118
3280,speaker322_0001,speaker294_0001,0,63
3281,speaker186_0013,speaker186_0013,1,51
3282,speaker030_0021,speaker030_0021,1,157
3283,speaker186_0000,speaker186_0000,0,48
3284,speaker153_0002,speaker153_0002,1,33
3285,speaker058_0023,speaker317_0007,0,75
3286,speaker180_0002,speaker180_0002,1,31
3287,speaker130_0002,speaker130_0000,0,168
3288,speaker044_0008,speaker044_0008,1,36
3289,speaker214_0002,speaker214_0002,1,10
3290,speaker173_0006,speaker173_0003,0,21
3291,speaker034_0013,speaker034_0004,0,39
3292,speaker284_0002,speaker284_0002,1,16
3293,speaker130_0000,speaker130_0000,1,17
3294,speaker183_0001,speaker183_0001,1,10
3295,speaker021_0004,speaker021_0004,1,0
3296,speaker231_0001,speaker231_0003,0,41
3297,speaker154_0003,speaker154_0003,0,46
3298,speaker269_0000,speaker269_0000,0,66
3299,speaker083_0000,speaker236_0000,0,22
3300,speaker334_0002,speaker334_0002,1,72
3301,speaker288_0013,speaker288_0013,1,85
3302,speaker244_0000,speaker222_0007,0,40
3303,speaker269_0000,speaker269_0000,1,6
3304,speaker115_0001,speaker115_0001,1,25
3305,speaker021_0003,speaker021_0000,0,80
3306,speaker156_0001,speaker156_0001,1,127
3307,speaker172_0007,speaker172_0007,0,37
3308,speaker082_0000,speaker082_0000,1,22
3309,speaker114_0000,speaker114_0000,1,31
3310,speaker058_0018,speaker058_0018,0,30
3311,speaker170_0001,speaker170_0001,0,58
3312,speaker195_0003,speaker279_0000,0,58
3313,speaker248_0016,speaker087_0001,0,56
3314,speaker260_0015,speaker260_0015,1,96
3315,speaker312_0010,speaker312_0010,0,25
3316,speaker284_0002,speaker284_0002,1,73
3317,speaker170_0001,speaker170_0001,0,13
3318,speaker260_0000,speaker260_0000,0,42
3319,speaker277_0002,speaker277_0002,1,18
3320,speaker129_0000,speaker129_0000,0,21
3321,speaker221_0005,speaker096_0000,0,19
3322,speaker231_0000,speaker231_0000,1,75
3323,speaker082_0000,speaker082_0000,0,41
3324,speaker070_0000,speaker070_0000,0,20
3325,speaker044_0025,speaker044_0025,1,17
3326,speaker259_0000,speaker142_0004,0,113
3327,speaker175_0002,speaker175_0002,1,21
3328,speaker172_0002,speaker172_0002,1,65
3329,speaker259_0002,speaker259_0002,1,42
3330,speaker137_0003,speaker137_0002,0,6
3331,speaker331_0002,speaker331_0002,0,23
3332,speaker131_0000,speaker131_0000,0,25
3333,speaker326_0001,speaker326_0001,1,95
3334,speaker255_0000,speaker255_0000,1,18
3335,speaker225_0000,speaker225_0000,1,33
3336,speaker157_0002,speaker131_0001,0,10
3337,speaker190_0003,speaker190_0001,0,14
3338,speaker323_0001,speaker323_0006,0,34
3339,speaker162_0002,speaker162_0003,0,3
3340,speaker325_0009,speaker325_0009,1,109
3341,speaker327_0003,speaker105_0000,0,134
3342,speaker331_0001,speaker331_0000,0,9
3343,speaker265_0002,speaker265_0002,1,30
3344,speaker251_0003,speaker251_0003,1,98
3345,speaker180_0002,speaker180_0002,1,11
3346,speaker044_0028,speaker190_0000,0,131
3347,speaker326_0046,speaker326_0046,1,36
3348,speaker160_0001,speaker160_0001,1,21
3349,speaker104_0003,speaker104_0002,0,124
3350,speaker329_0002,speaker329_0003,0,182
3351,speaker083_0000,speaker083_0000,1,60
3352,speaker120_0001,speaker120_0001,0,7
3353,speaker156_0000,speaker156_0000,1,93
3354,speaker190_0002,speaker190_0003,0,8
3355,speaker160_0000,speaker160_0000,1,50
3356,speaker175_0003,speaker175_0003,1,21
3357,speaker236_0000,speaker175_0001,0,80
3358,speaker114_0000,speaker114_0000,1,39
3359,speaker176_0001,speaker176_0001,0,31
3360,speaker170_0003,speaker170_0003,1,27
3361,speaker142_0004,speaker142_0004,1,24
3362,speaker115_0001,speaker035_0021,0,3
3363,speaker054_0007,speaker054_0007,1,66
3364,speaker307_0000,speaker307_0002,0,47
3365,speaker091_0019,speaker091_0019,1,24
3366,speaker173_0000,speaker173_0000,1,36
3367,speaker236_0000,speaker236_0000,1,85
3368,speaker097_0002,speaker097_0002,1,14
3369,speaker236_0000,speaker236_0000,1,106
3370,speaker035_0012,speaker035_0012,1,145
3371,speaker182_0001,speaker182_0001,1,1
3372,speaker179_0009,speaker179_0009,0,14
3373,speaker221_0006,speaker229_0001,0,30
3374,speaker083_0000,speaker231_0003,0,120
3375,speaker251_0007,speaker251_0009,0,0
3376,speaker251_0011,speaker251_0002,0,27
3377,speaker203_0005,speaker158_0008,0,20
3378,speaker035_0012,speaker035_0012,0,100
3379,speaker194_0001,speaker194_0001,0,13
3380,speaker156_0000,speaker156_0000,1,237
3381,speaker179_0002,speaker179_0002,1,31
3382,speaker304_0004,speaker304_0004,0,2
3383,speaker129_0001,speaker129_0001,1,23
3384,speaker063_0002,speaker063_0002,0,91
3385,speaker083_0000,speaker083_0000,1,105
3386,speaker058_0013,speaker058_0015,0,41
3387,speaker104_0000,speaker104_0000,1,22
3388,speaker078_0001,speaker266_0000,0,65
3389,speaker206_0002,speaker206_0007,0,4
3390,speaker219_0003,speaker219_0003,0,12
3391,speaker301_0001,speaker301_0001,1,31
3392,speaker101_0002,speaker101_0002,0,120
3393,speaker171_0002,speaker171_0002,1,2
3394,speaker226_0022,speaker229_0000,0,87
3395,speaker192_0020,speaker192_0020,1,257
3396,speaker220_0002,speaker220_0002,0,3
3397,speaker206_0001,speaker206_0001,1,26
3398,speaker084_0000,speaker084_0000,1,24
3399,speaker097_0000,speaker097_0000,0,63
3400,speaker070_0024,speaker070_0024,1,19
3401,speaker072_0000,speaker072_0000,1,34
3402,speaker129_0001,speaker129_0001,1,43
3403,speaker326_0012,speaker326_0012,1,45
3404,speaker130_0003,speaker130_0003,1,30
3405,speaker327_0004,speaker327_0004,1,153
3406,speaker266_0000,speaker203_0004,0,82
3407,speaker286_0000,speaker286_0004,0,54
3408,speaker178_0002,speaker178_0002,0,12
3409,speaker140_0001,speaker140_0001,0,41
3410,speaker312_0014,speaker312_0014,0,53
3411,speaker209_0000,speaker209_0004,0,95
3412,speaker096_0003,speaker096_0000,0,64
3413,speaker043_0003,speaker043_0002,0,55
3414,speaker132_0004,speaker132_0004,0,51
3415,speaker192_0003,speaker276_0009,0,21
3416,speaker203_0001,speaker333_0001,0,62
3417,speaker124_0000,speaker124_0000,1,108
3418,speaker156_0001,speaker156_0001,1,114
3419,speaker327_0010,speaker327_0010,1,34
3420,speaker251_0010,speaker087_0001,0,5
3421,speaker203_0003,speaker203_0010,0,34
3422,speaker259_0000,speaker041_0017,0,33
3423,speaker115_0000,speaker115_0000,1,24
3424,speaker190_0000,speaker190_0004,0,29
3425,speaker255_0000,speaker255_0000,1,54
3426,speaker087_0001,speaker087_0001,0,56
3427,speaker333_0002,speaker304_0003,0,44
3428,speaker317_0002,speaker317_0002,1,17
3429,speaker322_0002,speaker322_0002,1,124
3430,speaker107_0003,speaker107_0003,1,38
3431,speaker154_0002,speaker154_0002,1,25
3432,speaker276_0001,speaker276_0001,1,50
3433,speaker236_0000,speaker236_0000,0,3
3434,speaker122_0000,speaker122_0001,0,63
3435,speaker277_0004,speaker277_0000,0,60
3436,speaker202_0003,speaker202_0003,0,6
3437,speaker220_0009,speaker220_0009,1,39
3438,speaker038_0038,speaker038_0038,1,19
3439,speaker075_0002,speaker075_0002,0,52
3440,speaker248_0000,speaker248_0000,1,67
3441,speaker043_0009,speaker043_0009,0,17
3442,speaker244_0000,speaker244_0000,1,22
3443,speaker248_0022,speaker248_0022,1,33
3444,speaker225_0002,speaker225_0002,1,6
3445,speaker132_0011,speaker132_0011,1,73
3446,speaker121_0001,speaker121_0001,1,3
3447,speaker183_0001,speaker183_0001,1,44
3448,speaker158_0010,speaker158_0010,1,22
3449,speaker265_0000,speaker265_0000,1,16
3450,speaker294_0000,speaker294_0000,1,128
3451,speaker233_0013,speaker233_0013,1,213
3452,speaker229_0002,speaker229_0002,1,17
3453,speaker329_0006,speaker329_0006,1,103
3454,speaker203_0003,speaker202_0006,0,99
3455,speaker324_0001,speaker133_0001,0,9
3456,speaker154_0005,speaker154_0005,1,67
3457,speaker304_0005,speaker304_0001,0,28
3458,speaker329_0002,speaker329_0002,0,211
3459,speaker334_0002,speaker334_0002,1,146
3460,speaker315_0007,speaker060_0000,0,42
3461,speaker123_0001,speaker153_0002,0,2
3462,speaker015_0026,speaker015_0026,1,67
3463,speaker044_0016,speaker044_0016,1,30
3464,speaker183_0000,speaker183_0001,0,21
3465,speaker252_0010,speaker252_0010,1,83
3466,speaker067_0001,speaker067_0001,1,138
3467,speaker133_0003,speaker133_0003,1,62
3468,speaker248_0002,speaker248_0014,0,26
3469,speaker070_0017,speaker070_0017,1,16
3470,speaker035_0032,speaker035_0032,1,20
3471,speaker315_0016,speaker315_0016,1,23
3472,speaker325_0009,speaker325_0009,1,45
3473,speaker333_0000,speaker333_0000,1,20
3474,speaker123_0000,speaker123_0000,1,15
3475,speaker202_0002,speaker202_0002,0,48
3476,speaker243_0006,speaker243_0000,0,83
3477,speaker259_0001,speaker259_0001,1,75
3478,speaker275_0014,speaker275_0014,1,178
3479,speaker043_0012,speaker043_0012,1,72
3480,speaker125_0000,speaker245_0000,0,35
3481,speaker252_0004,speaker252_0004,1,96
3482,speaker162_0005,speaker323_0012,0,4
3483,speaker131_0001,speaker131_0000,0,11
3484,speaker271_0008,speaker271_0008,1,112
3485,speaker241_0003,speaker021_0000,0,11
3486,speaker156_0001,speaker156_0001,1,16
3487,speaker183_0001,speaker183_0001,1,40
3488,speaker245_0001,speaker245_0001,1,40
3489,speaker301_0000,speaker301_0000,1,0
3490,speaker034_0005,speaker034_0005,1,26
3491,speaker215_0002,speaker200_0001,0,145
3492,speaker099_0015,speaker099_0015,1,92
3493,speaker213_0002,speaker213_0002,1,49
3494,speaker140_0002,speaker140_0002,1,63
3495,speaker277_0004,speaker277_0004,0,44
3496,speaker158_0008,speaker158_0008,1,25
3497,speaker326_0005,speaker326_0005,0,17
3498,speaker085_0000,speaker085_0000,1,46
3499,speaker091_0005,speaker091_0005,1,101
3500,speaker286_0003,speaker286_0003,1,12
3501,speaker171_0005,speaker171_0005,0,52
3502,speaker266_0000,speaker266_0000,1,81
3503,speaker021_0007,speaker021_0000,0,49
3504,speaker289_0002,speaker236_0000,0,48
3505,speaker203_0001,speaker203_0001,1,78
3506,speaker177_0002,speaker304_0016,0,52
3507,speaker331_0000,speaker331_0000,1,102
3508,speaker320_0007,speaker320_0007,0,145
3509,speaker222_0010,speaker170_0004,0,40
3510,speaker117_0002,speaker117_0002,1,67
3511,speaker192_0014,speaker192_0014,1,162
3512,speaker015_0025,speaker015_0025,1,126
3513,speaker120_0001,speaker120_0001,1,17
3514,speaker096_0006,speaker096_0006,1,150
3515,speaker190_0005,speaker190_0005,0,4
3516,speaker312_0011,speaker312_0004,0,69
3517,speaker070_0017,speaker070_0017,0,15
