,video,audio,label,center
2308,speaker106_0003,speaker106_0003,0,42
2309,speaker138_0018,speaker138_0014,0,37
2310,speaker223_0013,speaker223_0013,1,100
2311,speaker218_0007,speaker090_0000,0,49
2312,speaker318_0001,speaker318_0001,1,6
2313,speaker028_0017,speaker028_0017,1,45
2314,speaker280_0000,speaker280_0000,1,8
2315,speaker310_0007,speaker205_0001,0,52
2316,speaker174_0012,speaker174_0012,1,34
2317,speaker262_0000,speaker228_0001,0,30
2318,speaker267_0001,speaker267_0001,1,48
2319,speaker166_0018,speaker166_0018,0,134
2320,speaker285_0004,speaker285_0004,1,52
2321,speaker193_0004,speaker193_0004,1,14
2322,speaker242_0001,speaker242_0001,1,90
2323,speaker193_0002,speaker193_0000,0,34
2324,speaker152_0011,speaker152_0008,0,37
2325,speaker199_0005,speaker199_0005,1,59
2326,speaker283_0001,speaker283_0001,1,125
2327,speaker077_0000,speaker077_0004,0,127
2328,speaker210_0002,speaker268_0002,0,40
2329,speaker076_0003,speaker076_0003,1,110
2330,speaker302_0002,speaker302_0004,0,7
2331,speaker228_0001,speaker228_0001,0,57
2332,speaker314_0005,speaker314_0005,0,93
2333,speaker056_0016,speaker028_0013,0,10
2334,speaker258_0019,speaker230_0005,0,32
2335,speaker263_0001,speaker263_0001,1,8
2336,speaker056_0019,speaker056_0019,1,78
2337,speaker049_0000,speaker224_0000,0,46
2338,speaker280_0002,speaker280_0002,1,65
2339,speaker198_0003,speaker164_0004,0,19
2340,speaker048_0011,speaker048_0011,1,21
2341,speaker049_0073,speaker049_0073,0,46
2342,speaker256_0002,speaker256_0002,1,6
2343,speaker299_0005,speaker299_0005,1,99
2344,speaker139_0008,speaker139_0008,0,11
2345,speaker196_0000,speaker196_0000,1,12
2346,speaker102_0000,speaker102_0001,0,70
2347,speaker319_0002,speaker077_0005,0,153
2348,speaker069_0003,speaker069_0003,1,30
2349,speaker134_0002,speaker134_0002,0,9
2350,speaker191_0031,speaker191_0031,1,135
2351,speaker199_0004,speaker199_0004,1,34
2352,speaker028_0007,speaker028_0007,0,8
2353,speaker077_0006,speaker077_0006,1,39
2354,speaker184_0003,speaker113_0000,0,38
2355,speaker191_0019,speaker191_0019,0,110
2356,speaker185_0002,speaker185_0002,1,8
2357,speaker218_0007,speaker218_0007,0,36
2358,speaker199_0006,speaker199_0003,0,35
2359,speaker218_0007,speaker287_0002,0,40
2360,speaker155_0003,speaker155_0001,0,19
2361,speaker273_0007,speaker272_0001,0,5
2362,speaker207_0002,speaker207_0002,1,48
2363,speaker014_0008,speaker014_0008,1,40
2364,speaker094_0007,speaker094_0007,0,51
2365,speaker169_0005,speaker169_0001,0,2
2366,speaker040_0007,speaker040_0007,1,188
2367,speaker064_0001,speaker064_0001,1,9
2368,speaker092_0001,speaker138_0011,0,60
2369,speaker313_0004,speaker313_0008,0,133
2370,speaker273_0005,speaker273_0007,0,41
2371,speaker004_0033,speaker004_0012,0,63
2372,speaker016_0006,speaker016_0006,1,21
2373,speaker095_0000,speaker095_0000,1,31
2374,speaker014_0015,speaker014_0015,0,62
2375,speaker080_0000,speaker080_0000,0,8
2376,speaker314_0001,speaker314_0001,1,168
2377,speaker004_0028,speaker004_0020,0,5
2378,speaker205_0000,speaker205_0001,0,77
2379,speaker166_0012,speaker166_0012,1,109
2380,speaker228_0001,speaker247_0003,0,87
2381,speaker187_0000,speaker187_0000,1,13
2382,speaker210_0001,speaker210_0000,0,87
2383,speaker280_0001,speaker148_0000,0,145
2384,speaker064_0001,speaker234_0017,0,3
2385,speaker184_0014,speaker184_0014,1,33
2386,speaker187_0000,speaker187_0000,1,9
2387,speaker302_0000,speaker302_0003,0,2
2388,speaker164_0006,speaker164_0006,1,12
2389,speaker306_0002,speaker263_0000,0,149
2390,speaker303_0005,speaker303_0005,1,100
2391,speaker300_0001,speaker300_0000,0,47
2392,speaker188_0000,speaker188_0004,0,45
2393,speaker249_0000,speaker249_0000,1,1
2394,speaker148_0000,speaker148_0001,0,7
2395,speaker287_0003,speaker223_0036,0,59
2396,speaker247_0011,speaker247_0001,0,9
2397,speaker094_0010,speaker227_0003,0,9
2398,speaker006_0004,speaker006_0018,0,19
2399,speaker005_0020,speaker005_0017,0,26
2400,speaker018_0020,speaker018_0019,0,10
2401,speaker272_0001,speaker278_0000,0,4
2402,speaker069_0000,speaker069_0003,0,58
2403,speaker068_0005,speaker068_0005,1,71
2404,speaker090_0000,speaker090_0000,1,7
2405,speaker136_0000,speaker136_0000,0,16
2406,speaker055_0046,speaker055_0046,1,31
2407,speaker152_0002,speaker152_0003,0,10
2408,speaker138_0022,speaker138_0022,1,77
2409,speaker197_0006,speaker066_0013,0,39
2410,speaker299_0004,speaker299_0002,0,73
2411,speaker110_0000,speaker110_0000,0,9
2412,speaker280_0001,speaker280_0001,0,117
2413,speaker152_0008,speaker309_0004,0,6
2414,speaker314_0005,speaker314_0007,0,62
2415,speaker274_0015,speaker274_0015,1,134
2416,speaker218_0008,speaker218_0007,0,10
2417,speaker234_0034,speaker234_0034,1,57
2418,speaker227_0001,speaker227_0001,1,50
2419,speaker071_0001,speaker071_0001,1,70
2420,speaker278_0000,speaker278_0000,1,26
2421,speaker145_0003,speaker145_0003,1,115
2422,speaker111_0004,speaker111_0004,1,21
2423,speaker205_0000,speaker205_0000,0,40
2424,speaker278_0000,speaker278_0000,1,21
2425,speaker235_0000,speaker235_0000,0,12
2426,speaker066_0003,speaker066_0003,0,12
2427,speaker139_0004,speaker139_0004,0,18
2428,speaker006_0004,speaker006_0006,0,30
2429,speaker319_0000,speaker319_0001,0,282
2430,speaker073_0000,speaker073_0000,1,122
2431,speaker258_0007,speaker062_0003,0,57
2432,speaker169_0002,speaker169_0003,0,10
2433,speaker057_0029,speaker057_0029,1,87
2434,speaker264_0001,speaker264_0001,1,25
2435,speaker210_0002,speaker210_0002,0,72
2436,speaker069_0002,speaker069_0002,1,1
2437,speaker314_0000,speaker314_0000,1,103
2438,speaker016_0009,speaker256_0001,0,42
2439,speaker199_0006,speaker199_0006,1,69
2440,speaker232_0003,speaker232_0003,1,10
2441,speaker328_0004,speaker328_0004,1,71
2442,speaker185_0009,speaker208_0028,0,9
2443,speaker134_0005,speaker134_0005,1,31
2444,speaker306_0001,speaker306_0003,0,138
2445,speaker268_0002,speaker268_0002,1,6
2446,speaker163_0004,speaker163_0004,0,88
2447,speaker212_0026,speaker254_0003,0,3
2448,speaker049_0027,speaker232_0000,0,23
2449,speaker227_0001,speaker227_0001,1,3
2450,speaker313_0009,speaker313_0005,0,6
2451,speaker204_0002,speaker204_0002,1,18
2452,speaker169_0002,speaker278_0001,0,32
2453,speaker139_0007,speaker139_0007,1,19
2454,speaker234_0008,speaker234_0008,1,51
2455,speaker074_0019,speaker074_0019,1,22
2456,speaker141_0002,speaker141_0002,1,20
2457,speaker292_0006,speaker292_0006,0,171
2458,speaker191_0024,speaker191_0031,0,24
2459,speaker297_0003,speaker297_0003,1,85
2460,speaker136_0001,speaker055_0040,0,46
2461,speaker264_0004,speaker264_0004,1,156
2462,speaker185_0007,speaker185_0007,1,4
2463,speaker139_0002,speaker139_0002,1,20
2464,speaker282_0002,speaker282_0002,1,30
2465,speaker155_0003,speaker155_0003,1,32
2466,speaker295_0000,speaker295_0000,0,138
2467,speaker267_0000,speaker267_0000,1,50
2468,speaker047_0020,speaker047_0020,0,0
2469,speaker056_0011,speaker056_0011,1,30
2470,speaker319_0000,speaker319_0000,1,193
2471,speaker319_0000,speaker319_0000,1,219
2472,speaker111_0004,speaker111_0004,1,103
2473,speaker291_0002,speaker291_0002,1,44
2474,speaker287_0002,speaker287_0002,1,103
2475,speaker246_0001,speaker246_0001,1,111
2476,speaker309_0000,speaker309_0000,1,35
2477,speaker223_0038,speaker184_0000,0,73
2478,speaker328_0003,speaker328_0003,1,143
2479,speaker328_0004,speaker328_0004,1,112
2480,speaker254_0002,speaker254_0002,0,39
2481,speaker061_0010,speaker061_0010,1,95
2482,speaker005_0004,speaker272_0001,0,29
2483,speaker064_0001,speaker064_0001,1,55
2484,speaker263_0001,speaker263_0001,1,25
2485,speaker076_0003,speaker076_0003,1,42
2486,speaker292_0000,speaker292_0000,1,61
2487,speaker141_0001,speaker141_0001,1,78
2488,speaker218_0006,speaker218_0009,0,71
2489,speaker196_0000,speaker095_0000,0,48
2490,speaker196_0001,speaker196_0001,1,38
2491,speaker302_0004,speaker169_0002,0,16
2492,speaker095_0000,speaker095_0000,0,123
2493,speaker188_0002,speaker188_0005,0,82
2494,speaker254_0005,speaker254_0005,1,11
2495,speaker047_0023,speaker047_0010,0,27
2496,speaker309_0003,speaker309_0003,1,7
2497,speaker254_0000,speaker254_0000,1,7
2498,speaker094_0017,speaker094_0017,1,26
2499,speaker064_0001,speaker064_0001,0,39
2500,speaker258_0008,speaker258_0008,0,6
2501,speaker303_0002,speaker303_0002,1,141
2502,speaker257_0010,speaker147_0001,0,76
2503,speaker148_0001,speaker148_0000,0,55
2504,speaker047_0011,speaker047_0011,1,5
2505,speaker118_0000,speaker118_0000,1,8
2506,speaker135_0000,speaker135_0000,1,81
2507,speaker230_0005,speaker230_0005,1,40
2508,speaker310_0010,speaker310_0010,1,62
2509,speaker302_0002,speaker302_0002,1,67
2510,speaker247_0000,speaker247_0000,1,19
2511,speaker201_0000,speaker201_0000,1,9
2512,speaker113_0000,speaker113_0000,0,7
2513,speaker302_0003,speaker302_0001,0,77
2514,speaker297_0004,speaker249_0000,0,162
2515,speaker204_0002,speaker149_0000,0,22
2516,speaker134_0001,speaker134_0001,0,38
2517,speaker018_0018,speaker018_0012,0,31
2518,speaker016_0007,speaker016_0004,0,90
2519,speaker198_0003,speaker006_0010,0,40
2520,speaker074_0022,speaker074_0022,1,23
2521,speaker283_0003,speaker283_0003,1,23
2522,speaker261_0000,speaker261_0000,0,24
2523,speaker228_0001,speaker228_0001,1,66
2524,speaker040_0002,speaker040_0002,1,55
2525,speaker272_0001,speaker272_0001,1,62
2526,speaker059_0003,speaker059_0003,0,126
2527,speaker152_0009,speaker152_0009,0,62
2528,speaker207_0001,speaker110_0000,0,158
2529,speaker146_0002,speaker146_0002,1,69
2530,speaker228_0001,speaker228_0001,1,30
2531,speaker077_0000,speaker077_0000,0,5
2532,speaker273_0005,speaker273_0005,1,40
2533,speaker056_0007,speaker056_0003,0,30
2534,speaker046_0003,speaker046_0003,1,17
2535,speaker055_0045,speaker296_0004,0,102
2536,speaker201_0015,speaker201_0009,0,77
2537,speaker218_0001,speaker218_0001,0,12
2538,speaker328_0001,speaker328_0001,1,25
2539,speaker106_0004,speaker106_0002,0,42
2540,speaker263_0000,speaker263_0000,1,43
2541,speaker261_0000,speaker261_0000,0,1
2542,speaker302_0002,speaker302_0002,1,8
2543,speaker056_0017,speaker056_0017,0,59
2544,speaker199_0002,speaker199_0002,1,11
2545,speaker061_0052,speaker061_0052,1,186
2546,speaker298_0004,speaker298_0002,0,166
2547,speaker306_0001,speaker143_0001,0,239
2548,speaker254_0003,speaker254_0003,1,81
2549,speaker227_0000,speaker227_0000,1,19
2550,speaker040_0003,speaker258_0013,0,11
2551,speaker287_0002,speaker287_0002,0,0
2552,speaker126_0001,speaker126_0001,1,15
2553,speaker193_0003,speaker193_0004,0,28
2554,speaker166_0011,speaker218_0000,0,25
2555,speaker208_0011,speaker208_0011,1,24
2556,speaker205_0000,speaker205_0000,1,15
2557,speaker235_0000,speaker235_0001,0,25
2558,speaker193_0002,speaker298_0004,0,29
2559,speaker144_0003,speaker144_0003,1,34
2560,speaker263_0001,speaker263_0001,1,38
2561,speaker103_0000,speaker103_0000,0,8
2562,speaker028_0004,speaker068_0010,0,42
2563,speaker004_0034,speaker040_0012,0,9
2564,speaker310_0001,speaker228_0001,0,5
2565,speaker273_0005,speaker273_0005,1,52
2566,speaker187_0000,speaker187_0000,0,34
2567,speaker069_0001,speaker069_0001,1,38
2568,speaker073_0000,speaker073_0000,1,23
2569,speaker302_0002,speaker302_0000,0,27
2570,speaker296_0004,speaker296_0004,1,29
2571,speaker064_0001,speaker152_0002,0,45
2572,speaker147_0002,speaker147_0002,1,68
2573,speaker321_0002,speaker321_0002,1,38
2574,speaker234_0037,speaker049_0022,0,22
2575,speaker261_0000,speaker261_0000,1,3
2576,speaker006_0007,speaker040_0012,0,119
2577,speaker264_0000,speaker264_0000,1,7
2578,speaker311_0001,speaker311_0001,1,54
2579,speaker262_0000,speaker210_0001,0,49
2580,speaker102_0000,speaker292_0012,0,37
2581,speaker258_0003,speaker258_0003,1,96
2582,speaker116_0000,speaker116_0000,1,31
2583,speaker127_0003,speaker127_0003,1,29
2584,speaker164_0002,speaker164_0002,1,6
2585,speaker282_0015,speaker071_0001,0,38
2586,speaker283_0004,speaker059_0001,0,56
2587,speaker297_0007,speaker166_0010,0,86
2588,speaker199_0000,speaker199_0000,1,83
2589,speaker028_0013,speaker205_0002,0,109
2590,speaker062_0004,speaker062_0004,0,33
2591,speaker316_0003,speaker316_0006,0,191
2592,speaker282_0007,speaker282_0007,0,20
2593,speaker328_0005,speaker328_0005,1,63
2594,speaker299_0006,speaker299_0006,0,8
2595,speaker061_0038,speaker061_0063,0,45
2596,speaker069_0000,speaker069_0000,0,33
2597,speaker018_0000,speaker018_0000,1,24
2598,speaker318_0001,speaker318_0001,0,0
2599,speaker103_0005,speaker103_0005,1,50
2600,speaker193_0003,speaker193_0002,0,7
2601,speaker267_0000,speaker267_0000,1,47
2602,speaker066_0014,speaker066_0014,1,52
2603,speaker264_0002,speaker264_0002,1,27
2604,speaker283_0001,speaker283_0001,0,121
2605,speaker193_0002,speaker193_0002,1,1
2606,speaker328_0000,speaker149_0000,0,21
2607,speaker188_0001,speaker188_0008,0,9
2608,speaker242_0003,speaker242_0003,1,41
2609,speaker309_0002,speaker309_0002,1,92
2610,speaker068_0001,speaker139_0001,0,19
2611,speaker302_0001,speaker302_0001,1,16
2612,speaker228_0001,speaker228_0001,1,83
2613,speaker163_0003,speaker163_0003,0,38
2614,speaker267_0001,speaker267_0000,0,21
2615,speaker223_0040,speaker223_0040,1,6
2616,speaker189_0005,speaker189_0005,1,41
2617,speaker249_0000,speaker249_0000,1,3
2618,speaker204_0001,speaker204_0002,0,15
2619,speaker287_0002,speaker287_0002,1,114
2620,speaker191_0000,speaker261_0000,0,80
2621,speaker300_0000,speaker300_0001,0,22
2622,speaker257_0002,speaker257_0002,1,6
2623,speaker306_0003,speaker306_0003,0,83
2624,speaker235_0002,speaker235_0002,1,17
2625,speaker232_0001,speaker052_0003,0,54
2626,speaker196_0001,speaker196_0001,0,5
2627,speaker246_0000,speaker246_0001,0,39
2628,speaker227_0004,speaker189_0001,0,77
2629,speaker198_0002,speaker198_0002,1,13
2630,speaker077_0004,speaker077_0004,1,7
2631,speaker297_0007,speaker297_0005,0,74
2632,speaker150_0001,speaker150_0001,1,42
2633,speaker283_0003,speaker283_0003,1,54
2634,speaker228_0001,speaker228_0001,0,52
2635,speaker292_0001,speaker292_0007,0,83
2636,speaker305_0001,speaker305_0001,1,13
2637,speaker303_0000,speaker303_0000,1,61
2638,speaker155_0003,speaker155_0003,1,24
2639,speaker155_0005,speaker155_0000,0,43
2640,speaker283_0001,speaker283_0001,1,213
2641,speaker287_0002,speaker136_0000,0,42
2642,speaker273_0001,speaker273_0001,1,70
2643,speaker150_0001,speaker150_0001,0,22
2644,speaker168_0001,speaker168_0001,0,3
2645,speaker028_0011,speaker264_0001,0,80
2646,speaker164_0001,speaker164_0001,1,84
2647,speaker136_0000,speaker136_0000,1,29
2648,speaker135_0001,speaker135_0000,0,1
2649,speaker048_0008,speaker048_0008,0,107
2650,speaker300_0000,speaker300_0001,0,7
2651,speaker127_0003,speaker127_0003,1,18
2652,speaker184_0003,speaker184_0003,1,12
2653,speaker159_0000,speaker159_0000,0,29
2654,speaker224_0004,speaker224_0004,1,57
2655,speaker090_0000,speaker090_0000,1,113
2656,speaker095_0000,speaker095_0000,0,62
2657,speaker118_0000,speaker118_0000,1,55
2658,speaker061_0074,speaker061_0074,1,14
2659,speaker018_0021,speaker318_0001,0,56
2660,speaker057_0008,speaker057_0008,0,46
2661,speaker014_0012,speaker014_0012,1,5
2662,speaker148_0000,speaker148_0000,1,110
2663,speaker049_0005,speaker049_0005,0,25
2664,speaker223_0036,speaker223_0030,0,113
2665,speaker116_0000,speaker116_0000,0,1
2666,speaker143_0009,speaker285_0001,0,34
2667,speaker295_0001,speaker295_0001,0,100
2668,speaker006_0013,speaker006_0013,1,48
2669,speaker090_0000,speaker090_0000,1,50
2670,speaker272_0001,speaker228_0001,0,32
2671,speaker292_0012,speaker292_0012,1,48
2672,speaker310_0010,speaker310_0010,0,6
2673,speaker090_0000,speaker090_0000,0,5
2674,speaker283_0004,speaker283_0004,1,94
2675,speaker164_0003,speaker164_0003,1,4
2676,speaker184_0003,speaker184_0003,1,39
2677,speaker306_0003,speaker306_0003,0,153
2678,speaker208_0008,speaker208_0008,1,4
2679,speaker201_0012,speaker201_0012,0,18
2680,speaker069_0000,speaker069_0000,0,149
2681,speaker134_0000,speaker201_0004,0,2
2682,speaker014_0020,speaker014_0020,1,19
2683,speaker296_0004,speaker296_0004,1,17
2684,speaker174_0011,speaker174_0011,0,37
2685,speaker014_0011,speaker014_0011,1,66
2686,speaker040_0008,speaker040_0008,0,11
2687,speaker139_0006,speaker210_0000,0,108
2688,speaker188_0003,speaker095_0000,0,34
2689,speaker057_0021,speaker057_0021,1,88
2690,speaker316_0009,speaker111_0002,0,106
2691,speaker143_0004,speaker143_0004,0,46
2692,speaker257_0008,speaker257_0008,1,5
2693,speaker057_0033,speaker057_0033,0,21
2694,speaker302_0001,speaker302_0000,0,98
2695,speaker056_0017,speaker049_0057,0,32
2696,speaker074_0006,speaker262_0000,0,37
2697,speaker150_0001,speaker150_0001,0,42
2698,speaker149_0000,speaker149_0000,1,29
2699,speaker014_0017,speaker014_0000,0,112
2700,speaker014_0014,speaker014_0014,1,7
2701,speaker297_0002,speaker297_0002,0,32
2702,speaker287_0003,speaker287_0003,1,70
2703,speaker136_0000,speaker136_0000,1,1
2704,speaker061_0059,speaker061_0068,0,64
2705,speaker106_0001,speaker106_0001,0,35
2706,speaker278_0000,speaker169_0003,0,27
2707,speaker246_0000,speaker134_0000,0,40
2708,speaker298_0005,speaker298_0005,0,43
2709,speaker144_0002,speaker144_0002,0,99
2710,speaker126_0002,speaker291_0000,0,57
2711,speaker150_0002,speaker150_0002,0,7
2712,speaker247_0001,speaker247_0001,0,42
2713,speaker285_0004,speaker285_0006,0,28
2714,speaker234_0023,speaker234_0023,1,56
2715,speaker278_0000,speaker278_0000,0,18
2716,speaker164_0002,speaker164_0000,0,16
2717,speaker249_0000,speaker316_0005,0,36
2718,speaker314_0000,speaker314_0000,1,58
2719,speaker218_0005,speaker218_0005,0,30
2720,speaker174_0009,speaker077_0006,0,112
2721,speaker039_0000,speaker039_0000,0,19
2722,speaker280_0000,speaker235_0002,0,9
2723,speaker014_0003,speaker014_0003,1,40
2724,speaker016_0005,speaker016_0009,0,15
2725,speaker074_0016,speaker074_0016,1,57
2726,speaker227_0000,speaker227_0000,1,26
2727,speaker258_0019,speaker258_0019,1,73
2728,speaker191_0015,speaker191_0007,0,44
2729,speaker185_0004,speaker185_0007,0,9
2730,speaker146_0000,speaker146_0000,1,12
2731,speaker071_0001,speaker071_0001,0,85
2732,speaker048_0040,speaker048_0005,0,14
2733,speaker309_0002,speaker309_0002,1,155
2734,speaker073_0000,speaker212_0014,0,160
2735,speaker152_0002,speaker152_0002,1,12
2736,speaker028_0005,speaker061_0068,0,24
2737,speaker313_0005,speaker313_0005,0,58
2738,speaker138_0009,speaker138_0009,1,134
2739,speaker311_0001,speaker311_0000,0,58
2740,speaker292_0015,speaker049_0029,0,25
2741,speaker077_0003,speaker077_0003,1,68
2742,speaker283_0001,speaker283_0000,0,127
2743,speaker246_0001,speaker246_0000,0,130
2744,speaker056_0013,speaker056_0019,0,34
2745,speaker134_0000,speaker134_0002,0,27
2746,speaker314_0007,speaker314_0007,1,107
2747,speaker282_0005,speaker282_0005,0,126
2748,speaker076_0004,speaker076_0004,1,47
2749,speaker197_0007,speaker197_0007,1,20
2750,speaker292_0008,speaker292_0008,0,44
2751,speaker257_0001,speaker257_0001,0,78
2752,speaker278_0001,speaker278_0001,1,12
2753,speaker149_0000,speaker149_0000,0,23
2754,speaker144_0002,speaker014_0006,0,26
2755,speaker299_0005,speaker299_0005,1,31
2756,speaker056_0008,speaker056_0008,0,10
2757,speaker283_0000,speaker283_0000,1,22
2758,speaker068_0010,speaker068_0010,0,68
2759,speaker311_0001,speaker311_0000,0,8
2760,speaker111_0005,speaker111_0005,1,8
2761,speaker057_0023,speaker057_0023,1,111
2762,speaker061_0013,speaker061_0013,1,2
2763,speaker150_0002,speaker150_0002,1,27
2764,speaker305_0000,speaker305_0000,1,87
2765,speaker169_0001,speaker169_0001,1,23
2766,speaker198_0002,speaker198_0002,0,6
2767,speaker136_0001,speaker136_0001,1,25
2768,speaker028_0008,speaker028_0008,1,21
2769,speaker048_0024,speaker048_0024,1,23
2770,speaker048_0011,speaker048_0011,0,9
2771,speaker049_0050,speaker197_0002,0,0
