,sampleID
6450,speaker202_0017
6451,speaker202_0018
6452,speaker202_0019
6453,speaker202_0020
6454,speaker202_0021
6455,speaker202_0023
6456,speaker202_0024
6457,speaker202_0025
6458,speaker202_0026
6459,speaker203_0000
6460,speaker203_0001
6461,speaker203_0002
6462,speaker203_0004
6463,speaker203_0005
6464,speaker203_0007
6465,speaker203_0008
6466,speaker203_0009
6467,speaker203_0010
6468,speaker204_0000
6469,speaker204_0001
6470,speaker204_0002
6471,speaker205_0000
6472,speaker205_0001
6473,speaker205_0002
6474,speaker206_0001
6475,speaker206_0002
6476,speaker206_0003
6477,speaker206_0005
6478,speaker206_0007
6479,speaker206_0008
6480,speaker207_0000
6481,speaker207_0001
6482,speaker207_0003
6483,speaker208_0000
6484,speaker208_0001
6485,speaker208_0005
6486,speaker208_0006
6487,speaker208_0011
6488,speaker208_0013
6489,speaker208_0014
6490,speaker208_0015
6491,speaker208_0018
6492,speaker208_0019
6493,speaker208_0020
6494,speaker208_0021
6495,speaker208_0022
6496,speaker208_0023
6497,speaker208_0024
6498,speaker208_0025
6499,speaker208_0026
6500,speaker208_0027
6501,speaker208_0028
6502,speaker208_0030
6503,speaker208_0031
6504,speaker208_0032
6505,speaker209_0000
6506,speaker209_0002
6507,speaker209_0003
6508,speaker209_0004
6509,speaker210_0000
6510,speaker210_0001
6511,speaker210_0002
6512,speaker211_0000
6513,speaker211_0001
6514,speaker211_0002
6515,speaker212_0000
6516,speaker212_0001
6517,speaker212_0002
6518,speaker212_0004
6519,speaker212_0007
6520,speaker212_0008
6521,speaker212_0009
6522,speaker212_0011
6523,speaker212_0012
6524,speaker212_0013
6525,speaker212_0015
6526,speaker212_0016
6527,speaker212_0017
6528,speaker212_0019
6529,speaker212_0020
6530,speaker212_0022
6531,speaker212_0024
6532,speaker212_0025
6533,speaker212_0026
6534,speaker212_0027
6535,speaker213_0000
6536,speaker213_0001
6537,speaker213_0002
6538,speaker214_0002
6539,speaker215_0000
6540,speaker215_0003
6541,speaker215_0004
6542,speaker215_0005
6543,speaker215_0006
6544,speaker216_0002
6545,speaker216_0004
6546,speaker218_0000
6547,speaker218_0002
6548,speaker218_0003
6549,speaker218_0007
6550,speaker218_0008
6551,speaker218_0009
6552,speaker219_0000
6553,speaker219_0001
6554,speaker219_0002
6555,speaker219_0003
6556,speaker219_0004
6557,speaker219_0005
6558,speaker219_0006
6559,speaker219_0011
6560,speaker219_0012
6561,speaker219_0013
6562,speaker219_0014
6563,speaker219_0015
6564,speaker219_0016
6565,speaker219_0017
6566,speaker219_0018
6567,speaker219_0019
6568,speaker219_0020
6569,speaker219_0022
6570,speaker220_0001
6571,speaker220_0002
6572,speaker220_0003
6573,speaker220_0005
6574,speaker220_0007
6575,speaker220_0009
6576,speaker220_0010
6577,speaker220_0011
6578,speaker220_0012
6579,speaker220_0014
6580,speaker220_0015
6581,speaker221_0000
6582,speaker221_0004
6583,speaker221_0005
6584,speaker221_0006
6585,speaker221_0007
6586,speaker222_0000
6587,speaker222_0001
6588,speaker222_0002
6589,speaker222_0003
6590,speaker222_0005
6591,speaker222_0007
6592,speaker222_0008
6593,speaker222_0009
6594,speaker222_0010
6595,speaker222_0011
6596,speaker222_0012
6597,speaker222_0013
6598,speaker222_0014
6599,speaker222_0015
6600,speaker222_0016
6601,speaker222_0018
6602,speaker223_0001
6603,speaker223_0002
6604,speaker223_0003
6605,speaker223_0007
6606,speaker223_0008
6607,speaker223_0009
6608,speaker223_0010
6609,speaker223_0011
6610,speaker223_0012
6611,speaker223_0013
6612,speaker223_0014
6613,speaker223_0015
6614,speaker223_0016
6615,speaker223_0017
6616,speaker223_0018
6617,speaker223_0019
6618,speaker223_0020
6619,speaker223_0023
6620,speaker223_0025
6621,speaker223_0026
6622,speaker223_0027
6623,speaker223_0028
6624,speaker223_0030
6625,speaker223_0032
6626,speaker223_0033
6627,speaker223_0035
6628,speaker223_0038
6629,speaker223_0039
6630,speaker223_0040
6631,speaker224_0002
6632,speaker224_0003
6633,speaker224_0004
6634,speaker224_0005
6635,speaker224_0006
6636,speaker224_0007
6637,speaker224_0008
6638,speaker224_0010
6639,speaker224_0012
6640,speaker224_0013
6641,speaker224_0014
6642,speaker224_0015
6643,speaker224_0016
6644,speaker224_0018
6645,speaker224_0019
6646,speaker224_0020
6647,speaker224_0021
6648,speaker224_0022
6649,speaker224_0027
6650,speaker224_0028
6651,speaker224_0029
6652,speaker224_0030
6653,speaker224_0031
6654,speaker224_0032
6655,speaker224_0033
6656,speaker225_0000
6657,speaker225_0001
6658,speaker225_0002
6659,speaker226_0000
6660,speaker226_0001
6661,speaker226_0004
6662,speaker226_0005
6663,speaker226_0006
6664,speaker226_0007
6665,speaker226_0008
6666,speaker226_0009
6667,speaker226_0010
6668,speaker226_0011
6669,speaker226_0013
6670,speaker226_0015
6671,speaker226_0017
6672,speaker226_0019
6673,speaker226_0021
6674,speaker226_0022
6675,speaker226_0023
6676,speaker226_0030
6677,speaker226_0031
6678,speaker227_0001
6679,speaker227_0003
6680,speaker227_0004
6681,speaker227_0005
6682,speaker228_0001
6683,speaker229_0001
6684,speaker229_0002
6685,speaker229_0003
6686,speaker230_0005
6687,speaker231_0000
6688,speaker231_0001
6689,speaker231_0003
6690,speaker232_0000
6691,speaker232_0001
6692,speaker233_0000
6693,speaker233_0001
6694,speaker233_0002
6695,speaker233_0003
6696,speaker233_0008
6697,speaker233_0009
6698,speaker233_0010
6699,speaker233_0011
6700,speaker233_0012
6701,speaker233_0013
6702,speaker233_0014
6703,speaker233_0016
6704,speaker233_0017
6705,speaker233_0018
6706,speaker233_0020
6707,speaker234_0001
6708,speaker234_0002
6709,speaker234_0003
6710,speaker234_0004
6711,speaker234_0006
6712,speaker234_0009
6713,speaker234_0011
6714,speaker234_0012
6715,speaker234_0013
6716,speaker234_0015
6717,speaker234_0016
6718,speaker234_0017
6719,speaker234_0018
6720,speaker234_0019
6721,speaker234_0020
6722,speaker234_0022
6723,speaker234_0024
6724,speaker234_0025
6725,speaker234_0026
6726,speaker234_0028
6727,speaker234_0029
6728,speaker234_0030
6729,speaker234_0031
6730,speaker234_0032
6731,speaker234_0033
6732,speaker234_0034
6733,speaker234_0035
6734,speaker234_0040
6735,speaker234_0041
6736,speaker234_0042
6737,speaker234_0043
6738,speaker234_0045
6739,speaker234_0047
6740,speaker234_0048
6741,speaker234_0049
6742,speaker234_0050
6743,speaker235_0000
6744,speaker235_0001
6745,speaker235_0002
6746,speaker236_0000
6747,speaker237_0000
6748,speaker237_0001
6749,speaker237_0003
6750,speaker237_0004
6751,speaker237_0005
6752,speaker239_0000
6753,speaker239_0001
6754,speaker239_0002
6755,speaker239_0003
6756,speaker239_0005
6757,speaker240_0001
6758,speaker240_0003
6759,speaker240_0004
6760,speaker240_0005
6761,speaker240_0006
6762,speaker241_0000
6763,speaker241_0001
6764,speaker241_0002
6765,speaker241_0003
6766,speaker242_0000
6767,speaker242_0001
6768,speaker242_0003
6769,speaker243_0000
6770,speaker243_0001
6771,speaker243_0003
6772,speaker243_0004
6773,speaker243_0005
6774,speaker243_0006
6775,speaker244_0000
6776,speaker245_0000
6777,speaker245_0001
6778,speaker246_0000
6779,speaker246_0001
6780,speaker247_0001
6781,speaker247_0002
6782,speaker247_0003
6783,speaker247_0004
6784,speaker247_0006
6785,speaker247_0011
6786,speaker248_0000
6787,speaker248_0001
6788,speaker248_0003
6789,speaker248_0004
6790,speaker248_0005
6791,speaker248_0006
6792,speaker248_0010
6793,speaker248_0011
6794,speaker248_0012
6795,speaker248_0014
6796,speaker248_0015
6797,speaker248_0016
6798,speaker248_0017
6799,speaker248_0018
6800,speaker248_0020
6801,speaker248_0021
6802,speaker249_0000
6803,speaker250_0000
6804,speaker250_0001
6805,speaker250_0002
6806,speaker251_0002
6807,speaker251_0003
6808,speaker251_0004
6809,speaker251_0005
6810,speaker251_0006
6811,speaker251_0007
6812,speaker251_0008
6813,speaker251_0009
6814,speaker251_0010
6815,speaker251_0011
6816,speaker252_0000
6817,speaker252_0001
6818,speaker252_0002
6819,speaker252_0004
6820,speaker252_0005
6821,speaker252_0006
6822,speaker252_0007
6823,speaker252_0010
6824,speaker252_0011
6825,speaker252_0012
6826,speaker252_0015
6827,speaker252_0016
6828,speaker252_0017
6829,speaker252_0018
6830,speaker252_0020
6831,speaker252_0021
6832,speaker252_0024
6833,speaker252_0025
6834,speaker252_0026
6835,speaker252_0027
6836,speaker252_0029
6837,speaker252_0030
6838,speaker254_0000
6839,speaker254_0002
6840,speaker254_0003
6841,speaker254_0004
6842,speaker254_0005
6843,speaker255_0000
6844,speaker255_0001
6845,speaker255_0002
6846,speaker256_0000
6847,speaker256_0001
6848,speaker256_0003
6849,speaker257_0000
6850,speaker257_0001
6851,speaker257_0002
6852,speaker257_0003
6853,speaker257_0006
6854,speaker257_0008
6855,speaker257_0009
6856,speaker257_0010
6857,speaker258_0000
6858,speaker258_0002
6859,speaker258_0003
6860,speaker258_0004
6861,speaker258_0005
6862,speaker258_0007
6863,speaker258_0009
6864,speaker258_0010
6865,speaker258_0011
6866,speaker258_0012
6867,speaker258_0013
6868,speaker258_0015
6869,speaker258_0016
6870,speaker258_0017
6871,speaker258_0018
6872,speaker258_0019
6873,speaker259_0000
6874,speaker259_0001
6875,speaker259_0002
6876,speaker260_0001
6877,speaker260_0002
6878,speaker260_0003
6879,speaker260_0004
6880,speaker260_0005
6881,speaker260_0007
6882,speaker260_0008
6883,speaker260_0009
6884,speaker260_0011
6885,speaker260_0012
6886,speaker260_0013
6887,speaker260_0014
6888,speaker260_0015
6889,speaker260_0016
6890,speaker260_0017
6891,speaker260_0021
6892,speaker261_0000
6893,speaker262_0000
6894,speaker263_0000
6895,speaker263_0001
6896,speaker264_0001
6897,speaker264_0002
6898,speaker264_0003
6899,speaker264_0004
6900,speaker265_0000
6901,speaker265_0001
6902,speaker265_0002
6903,speaker266_0000
6904,speaker267_0000
6905,speaker267_0001
6906,speaker268_0002
6907,speaker269_0000
6908,speaker270_0002
6909,speaker270_0003
6910,speaker270_0004
6911,speaker270_0005
6912,speaker270_0006
6913,speaker270_0008
6914,speaker270_0011
6915,speaker271_0001
6916,speaker271_0002
6917,speaker271_0003
6918,speaker271_0004
6919,speaker271_0005
6920,speaker271_0006
6921,speaker271_0008
6922,speaker271_0009
6923,speaker271_0010
6924,speaker271_0011
6925,speaker271_0012
6926,speaker271_0014
6927,speaker271_0015
6928,speaker271_0016
6929,speaker271_0017
6930,speaker271_0018
6931,speaker271_0019
6932,speaker271_0020
6933,speaker271_0023
6934,speaker272_0000
6935,speaker272_0001
6936,speaker272_0002
6937,speaker273_0000
6938,speaker273_0001
6939,speaker273_0003
6940,speaker273_0004
6941,speaker273_0005
6942,speaker273_0006
6943,speaker274_0000
6944,speaker274_0001
6945,speaker274_0002
6946,speaker274_0004
6947,speaker274_0005
6948,speaker274_0006
6949,speaker274_0007
6950,speaker274_0008
6951,speaker274_0009
6952,speaker274_0014
6953,speaker274_0015
6954,speaker274_0016
6955,speaker275_0000
6956,speaker275_0002
6957,speaker275_0003
6958,speaker275_0005
6959,speaker275_0006
6960,speaker275_0008
6961,speaker275_0010
6962,speaker275_0011
6963,speaker275_0012
6964,speaker275_0013
6965,speaker275_0015
6966,speaker275_0016
6967,speaker275_0017
6968,speaker275_0019
6969,speaker275_0021
6970,speaker275_0022
6971,speaker275_0023
6972,speaker275_0025
6973,speaker275_0027
6974,speaker275_0028
6975,speaker276_0000
6976,speaker276_0002
6977,speaker276_0004
6978,speaker276_0005
6979,speaker276_0006
6980,speaker276_0007
6981,speaker276_0008
6982,speaker276_0012
6983,speaker276_0013
6984,speaker276_0015
6985,speaker276_0016
6986,speaker276_0017
6987,speaker277_0000
6988,speaker277_0001
6989,speaker277_0002
6990,speaker277_0004
6991,speaker277_0005
6992,speaker277_0010
6993,speaker277_0012
6994,speaker278_0000
6995,speaker278_0001
6996,speaker279_0000
6997,speaker279_0001
6998,speaker279_0002
6999,speaker280_0000
7000,speaker280_0001
7001,speaker280_0002
7002,speaker281_0000
7003,speaker281_0001
7004,speaker281_0002
7005,speaker281_0004
7006,speaker281_0005
7007,speaker281_0006
7008,speaker281_0007
7009,speaker281_0009
7010,speaker281_0010
7011,speaker281_0014
7012,speaker281_0016
7013,speaker281_0017
7014,speaker281_0019
7015,speaker281_0021
7016,speaker281_0022
7017,speaker281_0023
7018,speaker281_0024
7019,speaker281_0025
7020,speaker281_0026
7021,speaker281_0027
7022,speaker281_0029
7023,speaker281_0030
7024,speaker281_0032
7025,speaker281_0033
7026,speaker281_0044
7027,speaker281_0045
7028,speaker281_0046
7029,speaker281_0047
7030,speaker281_0049
7031,speaker282_0002
7032,speaker282_0003
7033,speaker282_0004
7034,speaker282_0005
7035,speaker282_0006
7036,speaker282_0007
7037,speaker282_0009
7038,speaker282_0010
7039,speaker282_0012
7040,speaker282_0013
7041,speaker282_0014
7042,speaker283_0000
7043,speaker283_0001
7044,speaker283_0003
7045,speaker283_0004
7046,speaker284_0001
7047,speaker284_0002
7048,speaker284_0003
7049,speaker284_0004
7050,speaker285_0000
7051,speaker285_0001
7052,speaker285_0002
7053,speaker285_0005
7054,speaker285_0006
7055,speaker285_0007
7056,speaker286_0000
7057,speaker286_0001
7058,speaker286_0002
7059,speaker286_0003
7060,speaker287_0002
7061,speaker287_0003
7062,speaker288_0004
7063,speaker288_0005
7064,speaker288_0006
7065,speaker288_0007
7066,speaker288_0008
7067,speaker288_0009
7068,speaker288_0010
7069,speaker288_0012
7070,speaker288_0013
7071,speaker288_0014
7072,speaker289_0001
7073,speaker289_0002
7074,speaker290_0000
7075,speaker290_0001
7076,speaker291_0000
7077,speaker291_0002
7078,speaker291_0003
7079,speaker292_0001
7080,speaker292_0002
7081,speaker292_0003
7082,speaker292_0004
7083,speaker292_0005
7084,speaker292_0006
7085,speaker292_0007
7086,speaker292_0009
7087,speaker292_0012
7088,speaker292_0013
7089,speaker292_0014
7090,speaker292_0016
7091,speaker294_0000
7092,speaker294_0001
7093,speaker295_0000
7094,speaker295_0001
7095,speaker295_0002
7096,speaker296_0000
7097,speaker296_0001
7098,speaker296_0002
7099,speaker296_0004
7100,speaker296_0005
7101,speaker297_0000
7102,speaker297_0003
7103,speaker297_0004
7104,speaker297_0005
7105,speaker297_0006
7106,speaker297_0007
7107,speaker298_0001
7108,speaker298_0004
7109,speaker298_0005
7110,speaker298_0006
7111,speaker298_0008
7112,speaker298_0009
7113,speaker299_0000
7114,speaker299_0003
7115,speaker299_0004
7116,speaker299_0005
7117,speaker299_0006
7118,speaker300_0000
7119,speaker300_0001
7120,speaker301_0001
7121,speaker301_0002
7122,speaker301_0003
7123,speaker301_0004
7124,speaker302_0000
7125,speaker302_0002
7126,speaker302_0003
7127,speaker302_0004
7128,speaker303_0000
7129,speaker303_0002
7130,speaker303_0003
7131,speaker303_0004
7132,speaker303_0005
7133,speaker304_0002
7134,speaker304_0003
7135,speaker304_0004
7136,speaker304_0005
7137,speaker304_0006
7138,speaker304_0007
7139,speaker304_0009
7140,speaker304_0010
7141,speaker304_0011
7142,speaker304_0013
7143,speaker304_0014
7144,speaker304_0016
7145,speaker304_0017
7146,speaker304_0018
7147,speaker305_0000
7148,speaker305_0001
7149,speaker305_0002
7150,speaker306_0000
7151,speaker306_0001
7152,speaker306_0002
7153,speaker307_0000
7154,speaker307_0001
7155,speaker307_0002
7156,speaker307_0004
7157,speaker308_0000
7158,speaker308_0001
7159,speaker308_0002
7160,speaker308_0003
7161,speaker308_0004
7162,speaker308_0007
7163,speaker309_0000
7164,speaker309_0001
7165,speaker309_0002
7166,speaker309_0003
7167,speaker309_0005
7168,speaker310_0001
7169,speaker310_0003
7170,speaker310_0004
7171,speaker310_0005
7172,speaker310_0006
7173,speaker310_0007
7174,speaker310_0008
7175,speaker310_0009
7176,speaker311_0000
7177,speaker311_0001
7178,speaker312_0000
7179,speaker312_0001
7180,speaker312_0002
7181,speaker312_0003
7182,speaker312_0004
7183,speaker312_0005
7184,speaker312_0006
7185,speaker312_0009
7186,speaker312_0010
7187,speaker312_0011
7188,speaker312_0012
7189,speaker313_0000
7190,speaker313_0001
7191,speaker313_0003
7192,speaker313_0004
7193,speaker313_0006
7194,speaker313_0009
7195,speaker314_0001
7196,speaker314_0002
7197,speaker314_0003
7198,speaker314_0004
7199,speaker314_0005
7200,speaker314_0007
7201,speaker314_0008
7202,speaker314_0010
7203,speaker314_0011
7204,speaker314_0012
7205,speaker314_0013
7206,speaker315_0002
7207,speaker315_0007
7208,speaker315_0008
7209,speaker315_0009
7210,speaker315_0012
7211,speaker315_0013
7212,speaker315_0015
7213,speaker315_0016
7214,speaker315_0017
7215,speaker315_0018
7216,speaker315_0019
7217,speaker315_0020
7218,speaker315_0021
7219,speaker315_0022
7220,speaker315_0024
7221,speaker315_0025
7222,speaker315_0026
7223,speaker316_0000
7224,speaker316_0001
7225,speaker316_0002
7226,speaker316_0004
7227,speaker316_0005
7228,speaker316_0006
7229,speaker316_0007
7230,speaker316_0010
7231,speaker317_0001
7232,speaker317_0003
7233,speaker317_0005
7234,speaker317_0006
7235,speaker317_0007
7236,speaker317_0008
7237,speaker318_0000
7238,speaker318_0001
7239,speaker319_0000
7240,speaker319_0001
7241,speaker319_0003
7242,speaker320_0000
7243,speaker320_0003
7244,speaker320_0004
7245,speaker320_0005
7246,speaker320_0006
7247,speaker320_0007
7248,speaker321_0000
7249,speaker321_0001
7250,speaker321_0003
7251,speaker322_0000
7252,speaker322_0001
7253,speaker322_0002
7254,speaker323_0001
7255,speaker323_0002
7256,speaker323_0003
7257,speaker323_0004
7258,speaker323_0005
7259,speaker323_0008
7260,speaker323_0009
7261,speaker323_0011
7262,speaker323_0012
7263,speaker323_0013
7264,speaker323_0014
7265,speaker324_0000
7266,speaker324_0001
7267,speaker324_0002
7268,speaker324_0003
7269,speaker324_0004
7270,speaker324_0006
7271,speaker324_0009
7272,speaker324_0010
7273,speaker324_0011
7274,speaker325_0000
7275,speaker325_0001
7276,speaker325_0002
7277,speaker325_0003
7278,speaker325_0004
7279,speaker325_0005
7280,speaker325_0006
7281,speaker325_0007
7282,speaker325_0011
7283,speaker325_0012
7284,speaker326_0000
7285,speaker326_0001
7286,speaker326_0002
7287,speaker326_0003
7288,speaker326_0004
7289,speaker326_0006
7290,speaker326_0007
7291,speaker326_0008
7292,speaker326_0009
7293,speaker326_0011
7294,speaker326_0013
7295,speaker326_0016
7296,speaker326_0017
7297,speaker326_0018
7298,speaker326_0020
7299,speaker326_0021
7300,speaker326_0023
7301,speaker326_0024
7302,speaker326_0025
7303,speaker326_0026
7304,speaker326_0027
7305,speaker326_0028
7306,speaker326_0030
7307,speaker326_0032
7308,speaker326_0033
7309,speaker326_0034
7310,speaker326_0036
7311,speaker326_0038
7312,speaker326_0040
7313,speaker326_0041
7314,speaker326_0043
7315,speaker326_0045
7316,speaker326_0048
7317,speaker326_0049
7318,speaker326_0050
7319,speaker327_0000
7320,speaker327_0001
7321,speaker327_0002
7322,speaker327_0004
7323,speaker327_0005
7324,speaker327_0006
7325,speaker327_0007
7326,speaker327_0010
7327,speaker328_0000
7328,speaker328_0001
7329,speaker328_0002
7330,speaker328_0003
7331,speaker328_0005
7332,speaker329_0000
7333,speaker329_0002
7334,speaker329_0004
7335,speaker329_0005
7336,speaker329_0007
7337,speaker329_0008
7338,speaker331_0000
7339,speaker331_0001
7340,speaker331_0002
7341,speaker332_0000
7342,speaker332_0002
7343,speaker332_0003
7344,speaker332_0004
7345,speaker332_0005
7346,speaker332_0006
7347,speaker333_0000
7348,speaker333_0001
7349,speaker333_0002
7350,speaker334_0000
7351,speaker334_0001
7352,speaker334_0002
7353,speaker334_0003
7354,speaker334_0004
